"","week","month","item_no","diff","type","total_sold"
"2317",39,9,"4MBTST-1117",-37.1696499295724,"Actual",0
"2318",39,9,"4MBTST-1117",-37.1696499295724,"Predicted",37.1696499295724
"2319",40,10,"4MBTST-1117",-36.7626443042079,"Actual",0
"2320",40,10,"4MBTST-1117",-36.7626443042079,"Predicted",36.7626443042079
"2321",41,10,"4MBTST-1117",-36.7626443042079,"Actual",0
"2322",41,10,"4MBTST-1117",-36.7626443042079,"Predicted",36.7626443042079
"2323",42,10,"4MBTST-1117",-36.7626443042079,"Actual",0
"2324",42,10,"4MBTST-1117",-36.7626443042079,"Predicted",36.7626443042079
"2325",43,10,"4MBTST-1117",-36.7626443042079,"Actual",0
"2326",43,10,"4MBTST-1117",-36.7626443042079,"Predicted",36.7626443042079
"2327",44,10,"4MBTST-1117",-36.7626443042079,"Actual",0
"2328",44,10,"4MBTST-1117",-36.7626443042079,"Predicted",36.7626443042079
"2329",45,11,"4MBTST-1117",-36.3600953680884,"Actual",0
"2330",45,11,"4MBTST-1117",-36.3600953680884,"Predicted",36.3600953680884
"2331",46,11,"4MBTST-1117",-36.3600953680884,"Actual",0
"2332",46,11,"4MBTST-1117",-36.3600953680884,"Predicted",36.3600953680884
"2333",47,11,"4MBTST-1117",-36.3600953680884,"Actual",0
"2334",47,11,"4MBTST-1117",-36.3600953680884,"Predicted",36.3600953680884
"2335",48,11,"4MBTST-1117",-36.3600953680884,"Actual",0
"2336",48,11,"4MBTST-1117",-36.3600953680884,"Predicted",36.3600953680884
"2337",49,12,"4MBTST-1117",-35.9619543207112,"Actual",0
"2338",49,12,"4MBTST-1117",-35.9619543207112,"Predicted",35.9619543207112
"2339",50,12,"4MBTST-1117",-35.9619543207112,"Actual",0
"2340",50,12,"4MBTST-1117",-35.9619543207112,"Predicted",35.9619543207112
"2341",51,12,"4MBTST-1117",-35.9619543207112,"Actual",0
"2342",51,12,"4MBTST-1117",-35.9619543207112,"Predicted",35.9619543207112
"2343",52,12,"4MBTST-1117",450.819061077665,"Actual",500
"2344",52,12,"4MBTST-1117",450.819061077665,"Predicted",49.1809389223355
"2345",1,1,"4MBTST-1117",-52.4844635315178,"Actual",0
"2346",1,1,"4MBTST-1117",-52.4844635315178,"Predicted",52.4844635315178
"2347",3,1,"4MBTST-2424",-40.5921728919214,"Actual",0
"2348",3,1,"4MBTST-2424",-40.5921728919214,"Predicted",40.5921728919214
"2349",4,1,"4MBTST-2424",-40.5921728919214,"Actual",0
"2350",4,1,"4MBTST-2424",-40.5921728919214,"Predicted",40.5921728919214
"2351",5,1,"4MBTST-2424",-40.5921728919214,"Actual",0
"2352",5,1,"4MBTST-2424",-40.5921728919214,"Predicted",40.5921728919214
"2353",6,2,"4MBTST-2424",-40.1476908280848,"Actual",0
"2354",6,2,"4MBTST-2424",-40.1476908280848,"Predicted",40.1476908280848
"2355",7,2,"4MBTST-2424",-40.1476908280848,"Actual",0
"2356",7,2,"4MBTST-2424",-40.1476908280848,"Predicted",40.1476908280848
"2357",8,2,"4MBTST-2424",-40.1476908280848,"Actual",0
"2358",8,2,"4MBTST-2424",-40.1476908280848,"Predicted",40.1476908280848
"2359",9,2,"4MBTST-2424",-40.1476908280848,"Actual",0
"2360",9,2,"4MBTST-2424",-40.1476908280848,"Predicted",40.1476908280848
"2361",10,3,"4MBTST-2424",-39.7080758184362,"Actual",0
"2362",10,3,"4MBTST-2424",-39.7080758184362,"Predicted",39.7080758184362
"2363",11,3,"4MBTST-2424",-39.7080758184362,"Actual",0
"2364",11,3,"4MBTST-2424",-39.7080758184362,"Predicted",39.7080758184362
"2365",12,3,"4MBTST-2424",-39.7080758184362,"Actual",0
"2366",12,3,"4MBTST-2424",-39.7080758184362,"Predicted",39.7080758184362
"2367",13,3,"4MBTST-2424",-39.7080758184362,"Actual",0
"2368",13,3,"4MBTST-2424",-39.7080758184362,"Predicted",39.7080758184362
"2369",14,4,"4MBTST-2424",-39.2732745689995,"Actual",0
"2370",14,4,"4MBTST-2424",-39.2732745689995,"Predicted",39.2732745689995
"2371",15,4,"4MBTST-2424",-39.2732745689995,"Actual",0
"2372",15,4,"4MBTST-2424",-39.2732745689995,"Predicted",39.2732745689995
"2373",16,4,"4MBTST-2424",-39.2732745689995,"Actual",0
"2374",16,4,"4MBTST-2424",-39.2732745689995,"Predicted",39.2732745689995
"2375",17,4,"4MBTST-2424",-39.2732745689995,"Actual",0
"2376",17,4,"4MBTST-2424",-39.2732745689995,"Predicted",39.2732745689995
"2377",18,5,"4MBTST-2424",-38.8432343693648,"Actual",0
"2378",18,5,"4MBTST-2424",-38.8432343693648,"Predicted",38.8432343693648
"2379",19,5,"4MBTST-2424",-38.8432343693648,"Actual",0
"2380",19,5,"4MBTST-2424",-38.8432343693648,"Predicted",38.8432343693648
"2381",20,5,"4MBTST-2424",-38.8432343693648,"Actual",0
"2382",20,5,"4MBTST-2424",-38.8432343693648,"Predicted",38.8432343693648
"2383",21,5,"4MBTST-2424",-38.8432343693648,"Actual",0
"2384",21,5,"4MBTST-2424",-38.8432343693648,"Predicted",38.8432343693648
"2385",22,5,"4MBTST-2424",-38.8432343693648,"Actual",0
"2386",22,5,"4MBTST-2424",-38.8432343693648,"Predicted",38.8432343693648
"2387",23,6,"4MBTST-2424",-38.4179030862981,"Actual",0
"2388",23,6,"4MBTST-2424",-38.4179030862981,"Predicted",38.4179030862981
"2389",24,6,"4MBTST-2424",-38.4179030862981,"Actual",0
"2390",24,6,"4MBTST-2424",-38.4179030862981,"Predicted",38.4179030862981
"2391",25,6,"4MBTST-2424",-38.4179030862981,"Actual",0
"2392",25,6,"4MBTST-2424",-38.4179030862981,"Predicted",38.4179030862981
"2393",26,6,"4MBTST-2424",-38.4179030862981,"Actual",0
"2394",26,6,"4MBTST-2424",-38.4179030862981,"Predicted",38.4179030862981
"2395",27,7,"4MBTST-2424",-37.9972291574218,"Actual",0
"2396",27,7,"4MBTST-2424",-37.9972291574218,"Predicted",37.9972291574218
"2397",28,7,"4MBTST-2424",-37.9972291574218,"Actual",0
"2398",28,7,"4MBTST-2424",-37.9972291574218,"Predicted",37.9972291574218
"2399",29,7,"4MBTST-2424",-37.9972291574218,"Actual",0
"2400",29,7,"4MBTST-2424",-37.9972291574218,"Predicted",37.9972291574218
"2401",30,7,"4MBTST-2424",-37.9972291574218,"Actual",0
"2402",30,7,"4MBTST-2424",-37.9972291574218,"Predicted",37.9972291574218
"2403",31,7,"4MBTST-2424",-37.9972291574218,"Actual",0
"2404",31,7,"4MBTST-2424",-37.9972291574218,"Predicted",37.9972291574218
"2405",32,8,"4MBTST-2424",-37.5811615849631,"Actual",0
"2406",32,8,"4MBTST-2424",-37.5811615849631,"Predicted",37.5811615849631
"2407",33,8,"4MBTST-2424",-37.5811615849631,"Actual",0
"2408",33,8,"4MBTST-2424",-37.5811615849631,"Predicted",37.5811615849631
"2409",34,8,"4MBTST-2424",-37.5811615849631,"Actual",0
"2410",34,8,"4MBTST-2424",-37.5811615849631,"Predicted",37.5811615849631
"2411",35,8,"4MBTST-2424",-37.5811615849631,"Actual",0
"2412",35,8,"4MBTST-2424",-37.5811615849631,"Predicted",37.5811615849631
"2413",36,9,"4MBTST-2424",-37.1696499295724,"Actual",0
"2414",36,9,"4MBTST-2424",-37.1696499295724,"Predicted",37.1696499295724
"2415",37,9,"4MBTST-2424",-37.1696499295724,"Actual",0
"2416",37,9,"4MBTST-2424",-37.1696499295724,"Predicted",37.1696499295724
"2417",38,9,"4MBTST-2424",-37.1696499295724,"Actual",0
"2418",38,9,"4MBTST-2424",-37.1696499295724,"Predicted",37.1696499295724
"2419",39,9,"4MBTST-2424",-37.1696499295724,"Actual",0
"2420",39,9,"4MBTST-2424",-37.1696499295724,"Predicted",37.1696499295724
"2421",40,10,"4MBTST-2424",-36.7626443042079,"Actual",0
"2422",40,10,"4MBTST-2424",-36.7626443042079,"Predicted",36.7626443042079
"2423",41,10,"4MBTST-2424",-36.7626443042079,"Actual",0
"2424",41,10,"4MBTST-2424",-36.7626443042079,"Predicted",36.7626443042079
"2425",42,10,"4MBTST-2424",-36.7626443042079,"Actual",0
"2426",42,10,"4MBTST-2424",-36.7626443042079,"Predicted",36.7626443042079
"2427",43,10,"4MBTST-2424",-36.7626443042079,"Actual",0
"2428",43,10,"4MBTST-2424",-36.7626443042079,"Predicted",36.7626443042079
"2429",44,10,"4MBTST-2424",-36.7626443042079,"Actual",0
"2430",44,10,"4MBTST-2424",-36.7626443042079,"Predicted",36.7626443042079
"2431",45,11,"4MBTST-2424",-36.3600953680884,"Actual",0
"2432",45,11,"4MBTST-2424",-36.3600953680884,"Predicted",36.3600953680884
"2433",46,11,"4MBTST-2424",-36.3600953680884,"Actual",0
"2434",46,11,"4MBTST-2424",-36.3600953680884,"Predicted",36.3600953680884
"2435",47,11,"4MBTST-2424",-36.3600953680884,"Actual",0
"2436",47,11,"4MBTST-2424",-36.3600953680884,"Predicted",36.3600953680884
"2437",48,11,"4MBTST-2424",-36.3600953680884,"Actual",0
"2438",48,11,"4MBTST-2424",-36.3600953680884,"Predicted",36.3600953680884
"2439",49,12,"4MBTST-2424",-35.9619543207112,"Actual",0
"2440",49,12,"4MBTST-2424",-35.9619543207112,"Predicted",35.9619543207112
"2441",50,12,"4MBTST-2424",-35.9619543207112,"Actual",0
"2442",50,12,"4MBTST-2424",-35.9619543207112,"Predicted",35.9619543207112
"2443",51,12,"4MBTST-2424",-35.9619543207112,"Actual",0
"2444",51,12,"4MBTST-2424",-35.9619543207112,"Predicted",35.9619543207112
"2445",52,12,"4MBTST-2424",450.819061077665,"Actual",500
"2446",52,12,"4MBTST-2424",450.819061077665,"Predicted",49.1809389223355
"2447",1,1,"4MBTST-2424",-52.4844635315178,"Actual",0
"2448",1,1,"4MBTST-2424",-52.4844635315178,"Predicted",52.4844635315178
"2449",3,1,"5HD/AS/22",-42.6698763161859,"Actual",0
"2450",3,1,"5HD/AS/22",-42.6698763161859,"Predicted",42.6698763161859
"2451",4,1,"5HD/AS/22",53.9930215098301,"Actual",100
"2452",4,1,"5HD/AS/22",53.9930215098301,"Predicted",46.0069784901699
"2453",5,1,"5HD/AS/22",-42.7326663772764,"Actual",0
"2454",5,1,"5HD/AS/22",-42.7326663772764,"Predicted",42.7326663772764
"2455",6,2,"5HD/AS/22",-42.2026435139615,"Actual",0
"2456",6,2,"5HD/AS/22",-42.2026435139615,"Predicted",42.2026435139615
"2457",7,2,"5HD/AS/22",-42.7416493606041,"Actual",0
"2458",7,2,"5HD/AS/22",-42.7416493606041,"Predicted",42.7416493606041
"2459",8,2,"5HD/AS/22",-40.1476908280848,"Actual",0
"2460",8,2,"5HD/AS/22",-40.1476908280848,"Predicted",40.1476908280848
"2461",9,2,"5HD/AS/22",-40.1476908280848,"Actual",0
"2462",9,2,"5HD/AS/22",-40.1476908280848,"Predicted",40.1476908280848
"2463",10,3,"5HD/AS/22",-39.7080758184362,"Actual",0
"2464",10,3,"5HD/AS/22",-39.7080758184362,"Predicted",39.7080758184362
"2465",11,3,"5HD/AS/22",-39.7080758184362,"Actual",0
"2466",11,3,"5HD/AS/22",-39.7080758184362,"Predicted",39.7080758184362
"2467",12,3,"5HD/AS/22",-39.7080758184362,"Actual",0
"2468",12,3,"5HD/AS/22",-39.7080758184362,"Predicted",39.7080758184362
"2469",13,3,"5HD/AS/22",-39.7080758184362,"Actual",0
"2470",13,3,"5HD/AS/22",-39.7080758184362,"Predicted",39.7080758184362
"2471",14,4,"5HD/AS/22",-39.2732745689995,"Actual",0
"2472",14,4,"5HD/AS/22",-39.2732745689995,"Predicted",39.2732745689995
"2473",15,4,"5HD/AS/22",-39.2732745689995,"Actual",0
"2474",15,4,"5HD/AS/22",-39.2732745689995,"Predicted",39.2732745689995
"2475",16,4,"5HD/AS/22",-39.2732745689995,"Actual",0
"2476",16,4,"5HD/AS/22",-39.2732745689995,"Predicted",39.2732745689995
"2477",17,4,"5HD/AS/22",-39.2732745689995,"Actual",0
"2478",17,4,"5HD/AS/22",-39.2732745689995,"Predicted",39.2732745689995
"2479",18,5,"5HD/AS/22",155.975260233589,"Actual",200
"2480",18,5,"5HD/AS/22",155.975260233589,"Predicted",44.0247397664107
"2481",19,5,"5HD/AS/22",-43.0477810729794,"Actual",0
"2482",19,5,"5HD/AS/22",-43.0477810729794,"Predicted",43.0477810729794
"2483",20,5,"5HD/AS/22",-42.9213678533069,"Actual",0
"2484",20,5,"5HD/AS/22",-42.9213678533069,"Predicted",42.9213678533069
"2485",21,5,"5HD/AS/22",-44.0247397664107,"Actual",0
"2486",21,5,"5HD/AS/22",-44.0247397664107,"Predicted",44.0247397664107
"2487",22,5,"5HD/AS/22",-38.8432343693648,"Actual",0
"2488",22,5,"5HD/AS/22",-38.8432343693648,"Predicted",38.8432343693648
"2489",23,6,"5HD/AS/22",-38.4179030862981,"Actual",0
"2490",23,6,"5HD/AS/22",-38.4179030862981,"Predicted",38.4179030862981
"2491",24,6,"5HD/AS/22",-38.4179030862981,"Actual",0
"2492",24,6,"5HD/AS/22",-38.4179030862981,"Predicted",38.4179030862981
"2493",25,6,"5HD/AS/22",-38.4179030862981,"Actual",0
"2494",25,6,"5HD/AS/22",-38.4179030862981,"Predicted",38.4179030862981
"2495",26,6,"5HD/AS/22",-38.4179030862981,"Actual",0
"2496",26,6,"5HD/AS/22",-38.4179030862981,"Predicted",38.4179030862981
"2497",27,7,"5HD/AS/22",-37.9972291574218,"Actual",0
"2498",27,7,"5HD/AS/22",-37.9972291574218,"Predicted",37.9972291574218
"2499",28,7,"5HD/AS/22",-37.9972291574218,"Actual",0
"2500",28,7,"5HD/AS/22",-37.9972291574218,"Predicted",37.9972291574218
"2501",29,7,"5HD/AS/22",-37.9972291574218,"Actual",0
"2502",29,7,"5HD/AS/22",-37.9972291574218,"Predicted",37.9972291574218
"2503",30,7,"5HD/AS/22",-37.9972291574218,"Actual",0
"2504",30,7,"5HD/AS/22",-37.9972291574218,"Predicted",37.9972291574218
"2505",31,7,"5HD/AS/22",-37.9972291574218,"Actual",0
"2506",31,7,"5HD/AS/22",-37.9972291574218,"Predicted",37.9972291574218
"2507",32,8,"5HD/AS/22",-37.5811615849631,"Actual",0
"2508",32,8,"5HD/AS/22",-37.5811615849631,"Predicted",37.5811615849631
"2509",33,8,"5HD/AS/22",-37.5811615849631,"Actual",0
"2510",33,8,"5HD/AS/22",-37.5811615849631,"Predicted",37.5811615849631
"2511",34,8,"5HD/AS/22",-37.5811615849631,"Actual",0
"2512",34,8,"5HD/AS/22",-37.5811615849631,"Predicted",37.5811615849631
"2513",35,8,"5HD/AS/22",-37.5811615849631,"Actual",0
"2514",35,8,"5HD/AS/22",-37.5811615849631,"Predicted",37.5811615849631
"2515",36,9,"5HD/AS/22",-37.1696499295724,"Actual",0
"2516",36,9,"5HD/AS/22",-37.1696499295724,"Predicted",37.1696499295724
"2517",37,9,"5HD/AS/22",157.872092993147,"Actual",200
"2518",37,9,"5HD/AS/22",157.872092993147,"Predicted",42.1279070068535
"2519",38,9,"5HD/AS/22",-41.1930411744877,"Actual",0
"2520",38,9,"5HD/AS/22",-41.1930411744877,"Predicted",41.1930411744877
"2521",39,9,"5HD/AS/22",-41.0720745454728,"Actual",0
"2522",39,9,"5HD/AS/22",-41.0720745454728,"Predicted",41.0720745454728
"2523",40,10,"5HD/AS/22",-41.6666087388012,"Actual",0
"2524",40,10,"5HD/AS/22",-41.6666087388012,"Predicted",41.6666087388012
"2525",41,10,"5HD/AS/22",-36.7626443042079,"Actual",0
"2526",41,10,"5HD/AS/22",-36.7626443042079,"Predicted",36.7626443042079
"2527",42,10,"5HD/AS/22",-36.7626443042079,"Actual",0
"2528",42,10,"5HD/AS/22",-36.7626443042079,"Predicted",36.7626443042079
"2529",43,10,"5HD/AS/22",-36.7626443042079,"Actual",0
"2530",43,10,"5HD/AS/22",-36.7626443042079,"Predicted",36.7626443042079
"2531",44,10,"5HD/AS/22",-36.7626443042079,"Actual",0
"2532",44,10,"5HD/AS/22",-36.7626443042079,"Predicted",36.7626443042079
"2533",45,11,"5HD/AS/22",-36.3600953680884,"Actual",0
"2534",45,11,"5HD/AS/22",-36.3600953680884,"Predicted",36.3600953680884
"2535",46,11,"5HD/AS/22",-36.3600953680884,"Actual",0
"2536",46,11,"5HD/AS/22",-36.3600953680884,"Predicted",36.3600953680884
"2537",47,11,"5HD/AS/22",-36.3600953680884,"Actual",0
"2538",47,11,"5HD/AS/22",-36.3600953680884,"Predicted",36.3600953680884
"2539",48,11,"5HD/AS/22",-36.3600953680884,"Actual",0
"2540",48,11,"5HD/AS/22",-36.3600953680884,"Predicted",36.3600953680884
"2541",49,12,"5HD/AS/22",-35.9619543207112,"Actual",0
"2542",49,12,"5HD/AS/22",-35.9619543207112,"Predicted",35.9619543207112
"2543",50,12,"5HD/AS/22",-35.9619543207112,"Actual",0
"2544",50,12,"5HD/AS/22",-35.9619543207112,"Predicted",35.9619543207112
"2545",51,12,"5HD/AS/22",-35.9619543207112,"Actual",0
"2546",51,12,"5HD/AS/22",-35.9619543207112,"Predicted",35.9619543207112
"2547",52,12,"5HD/AS/22",-35.9619543207112,"Actual",0
"2548",52,12,"5HD/AS/22",-35.9619543207112,"Predicted",35.9619543207112
"2549",1,1,"5HD/AS/22",-40.5921728919214,"Actual",0
"2550",1,1,"5HD/AS/22",-40.5921728919214,"Predicted",40.5921728919214
"2551",3,1,"69850",-48.3413856614166,"Actual",0
"2552",3,1,"69850",-48.3413856614166,"Predicted",48.3413856614166
"2553",4,1,"69850",-50.5370364828169,"Actual",0
"2554",4,1,"69850",-50.5370364828169,"Predicted",50.5370364828169
"2555",5,1,"69850",-40.5921728919214,"Actual",0
"2556",5,1,"69850",-40.5921728919214,"Predicted",40.5921728919214
"2557",6,2,"69850",-40.1476908280848,"Actual",0
"2558",6,2,"69850",-40.1476908280848,"Predicted",40.1476908280848
"2559",7,2,"69850",300.016341291166,"Actual",350
"2560",7,2,"69850",300.016341291166,"Predicted",49.9836587088338
"2561",8,2,"69850",-48.0587526900147,"Actual",0
"2562",8,2,"69850",-48.0587526900147,"Predicted",48.0587526900147
"2563",9,2,"69850",-47.8120501433423,"Actual",0
"2564",9,2,"69850",-47.8120501433423,"Predicted",47.8120501433423
"2565",10,3,"69850",-49.4363403910842,"Actual",0
"2566",10,3,"69850",-49.4363403910842,"Predicted",49.4363403910842
"2567",11,3,"69850",-39.7080758184362,"Actual",0
"2568",11,3,"69850",-39.7080758184362,"Predicted",39.7080758184362
"2569",12,3,"69850",-39.7080758184362,"Actual",0
"2570",12,3,"69850",-39.7080758184362,"Predicted",39.7080758184362
"2571",13,3,"69850",-39.7080758184362,"Actual",0
"2572",13,3,"69850",-39.7080758184362,"Predicted",39.7080758184362
"2573",14,4,"69850",-39.2732745689995,"Actual",0
"2574",14,4,"69850",-39.2732745689995,"Predicted",39.2732745689995
"2575",15,4,"69850",-39.2732745689995,"Actual",0
"2576",15,4,"69850",-39.2732745689995,"Predicted",39.2732745689995
"2577",16,4,"69850",-39.2732745689995,"Actual",0
"2578",16,4,"69850",-39.2732745689995,"Predicted",39.2732745689995
"2579",17,4,"69850",-39.2732745689995,"Actual",0
"2580",17,4,"69850",-39.2732745689995,"Predicted",39.2732745689995
"2581",18,5,"69850",-38.8432343693648,"Actual",0
"2582",18,5,"69850",-38.8432343693648,"Predicted",38.8432343693648
"2583",19,5,"69850",301.64038255203,"Actual",350
"2584",19,5,"69850",301.64038255203,"Predicted",48.3596174479704
"2585",20,5,"69850",-46.497254405768,"Actual",0
"2586",20,5,"69850",-46.497254405768,"Predicted",46.497254405768
"2587",21,5,"69850",-46.2585675811397,"Actual",0
"2588",21,5,"69850",-46.2585675811397,"Predicted",46.2585675811397
"2589",22,5,"69850",-48.3596174479704,"Actual",0
"2590",22,5,"69850",-48.3596174479704,"Predicted",48.3596174479704
"2591",23,6,"69850",-38.4179030862981,"Actual",0
"2592",23,6,"69850",-38.4179030862981,"Predicted",38.4179030862981
"2593",24,6,"69850",-38.4179030862981,"Actual",0
"2594",24,6,"69850",-38.4179030862981,"Predicted",38.4179030862981
"2595",25,6,"69850",302.169917707165,"Actual",350
"2596",25,6,"69850",302.169917707165,"Predicted",47.8300822928346
"2597",26,6,"69850",-45.988112023663,"Actual",0
"2598",26,6,"69850",-45.988112023663,"Predicted",45.988112023663
"2599",27,7,"69850",-45.2510564944335,"Actual",0
"2600",27,7,"69850",-45.2510564944335,"Predicted",45.2510564944335
"2601",28,7,"69850",-47.3063455185654,"Actual",0
"2602",28,7,"69850",-47.3063455185654,"Predicted",47.3063455185654
"2603",29,7,"69850",-37.9972291574218,"Actual",0
"2604",29,7,"69850",-37.9972291574218,"Predicted",37.9972291574218
"2605",30,7,"69850",-37.9972291574218,"Actual",0
"2606",30,7,"69850",-37.9972291574218,"Predicted",37.9972291574218
"2607",31,7,"69850",302.693654481435,"Actual",350
"2608",31,7,"69850",302.693654481435,"Predicted",47.3063455185654
"2609",32,8,"69850",-44.9864914559865,"Actual",0
"2610",32,8,"69850",-44.9864914559865,"Predicted",44.9864914559865
"2611",33,8,"69850",-44.7555599110162,"Actual",0
"2612",33,8,"69850",-44.7555599110162,"Predicted",44.7555599110162
"2613",34,8,"69850",-46.7883436332107,"Actual",0
"2614",34,8,"69850",-46.7883436332107,"Predicted",46.7883436332107
"2615",35,8,"69850",303.211656366789,"Actual",350
"2616",35,8,"69850",303.211656366789,"Predicted",46.7883436332107
"2617",36,9,"69850",-44.4938918452102,"Actual",0
"2618",36,9,"69850",-44.4938918452102,"Predicted",44.4938918452102
"2619",37,9,"69850",-44.2654889879745,"Actual",0
"2620",37,9,"69850",-44.2654889879745,"Predicted",44.2654889879745
"2621",38,9,"69850",-46.2760138400519,"Actual",0
"2622",38,9,"69850",-46.2760138400519,"Predicted",46.2760138400519
"2623",39,9,"69850",-37.1696499295724,"Actual",0
"2624",39,9,"69850",-37.1696499295724,"Predicted",37.1696499295724
"2625",40,10,"69850",-36.7626443042079,"Actual",0
"2626",40,10,"69850",-36.7626443042079,"Predicted",36.7626443042079
"2627",41,10,"69850",-36.7626443042079,"Actual",0
"2628",41,10,"69850",-36.7626443042079,"Predicted",36.7626443042079
"2629",42,10,"69850",-36.7626443042079,"Actual",0
"2630",42,10,"69850",-36.7626443042079,"Predicted",36.7626443042079
"2631",43,10,"69850",-36.7626443042079,"Actual",0
"2632",43,10,"69850",-36.7626443042079,"Predicted",36.7626443042079
"2633",44,10,"69850",-36.7626443042079,"Actual",0
"2634",44,10,"69850",-36.7626443042079,"Predicted",36.7626443042079
"2635",45,11,"69850",-36.3600953680884,"Actual",0
